state,market,commodity,arrival_date,variety,arrivals_mt,min_price,max_price,modal_price
Maharashtra,Manchar APMC,Potato,2026-05-03,Other,0.5,500.0,700.0,620.0
Maharashtra,Pune APMC,Potato,2026-05-03,Local,652.7,500.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-05-03,Local,0.9,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-03,Other,2.1,1200.0,1600.0,1400.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-03,Local,34.0,900.0,1000.0,950.0
Maharashtra,Rahata APMC,Potato,2026-05-03,Other,49.5,1000.0,1100.0,1050.0
Maharashtra,Rahuri APMC,Potato,2026-05-03,Other,5.5,1000.0,2000.0,1500.0
Maharashtra,Ramtek APMC,Potato,2026-05-03,Local,5.2,1000.0,1500.0,1300.0
Maharashtra,Satara APMC,Potato,2026-05-03,Other,54.9,1000.0,1300.0,1150.0
Maharashtra,Shrirampur APMC,Potato,2026-05-03,Other,11.0,1000.0,1400.0,1200.0
Maharashtra,Vai APMC,Potato,2026-05-03,Local,2.5,1300.0,1600.0,1500.0
Maharashtra,Akluj APMC,Potato,2026-05-04,Local,11.0,1000.0,1300.0,1200.0
Maharashtra,Akola APMC,Potato,2026-05-04,Other,225.0,600.0,1200.0,900.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-04,Local,54.0,400.0,1500.0,950.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-04,Other,57.0,700.0,1000.0,850.0
Maharashtra,HINGNA - APMC,Potato,2026-05-04,Local,0.4,1200.0,1500.0,1366.0
Maharashtra,Jalgaon APMC,Potato,2026-05-04,Other,70.0,700.0,1000.0,850.0
Maharashtra,Kamthi APMC,Potato,2026-05-04,Local,0.2,1530.0,2030.0,1780.0
Maharashtra,Manchar APMC,Potato,2026-05-04,Other,0.6,700.0,1000.0,855.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-04,Other,846.9,900.0,1300.0,1100.0
Maharashtra,Nagpur APMC,Potato,2026-05-04,Local,420.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-04,Other,158.5,600.0,1350.0,850.0
Maharashtra,Pune APMC,Potato,2026-05-04,Local,408.6,500.0,1500.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-04,Other,1.0,1400.0,1600.0,1500.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-04,Local,102.0,900.0,1000.0,950.0
Maharashtra,Rahuri APMC,Potato,2026-05-04,Other,2.4,1400.0,1500.0,1450.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-04,Local,96.4,800.0,1200.0,1100.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-04,Local,105.0,700.0,1600.0,1150.0
Maharashtra,Satara APMC,Potato,2026-05-04,Other,35.2,1000.0,1300.0,1150.0
Maharashtra,Shrirampur APMC,Potato,2026-05-04,Other,8.0,800.0,1200.0,1000.0
Maharashtra,Vaduj APMC,Potato,2026-05-04,Local,2.0,700.0,1400.0,900.0
Maharashtra,Vai APMC,Potato,2026-05-04,Local,1.4,1500.0,1700.0,1600.0
Maharashtra,Akola APMC,Potato,2026-05-05,Other,81.0,600.0,1200.0,900.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-05,Local,51.8,500.0,1500.0,1000.0
Maharashtra,Bhusaval APMC,Potato,2026-05-05,Other,9.2,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-05,Other,117.0,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-05,Other,65.0,400.0,1000.0,800.0
Maharashtra,HINGNA - APMC,Potato,2026-05-05,Local,0.6,1200.0,1500.0,1350.0
Maharashtra,Jalgaon APMC,Potato,2026-05-05,Other,24.0,700.0,1100.0,900.0
Maharashtra,Kamthi APMC,Potato,2026-05-05,Local,1.6,1510.0,2010.0,1760.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-05,Other,130.0,900.0,1300.0,1100.0
Maharashtra,Manchar APMC,Potato,2026-05-05,Other,1.5,250.0,800.0,530.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-05,Other,1134.9,800.0,1200.0,1000.0
Maharashtra,Nagpur APMC,Potato,2026-05-05,Local,350.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-05,Other,97.5,600.0,1300.0,800.0
Maharashtra,Pune APMC,Potato,2026-05-05,Local,592.4,500.0,1500.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-05,Other,4.5,1200.0,1800.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-05,Local,50.0,1100.0,1200.0,1150.0
Maharashtra,Rahuri APMC,Potato,2026-05-05,Other,6.7,400.0,1700.0,1050.0
Maharashtra,Ramtek APMC,Potato,2026-05-05,Local,1.4,1000.0,1500.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-05,Local,74.9,850.0,1250.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-05,Local,20.0,700.0,1500.0,1100.0
Maharashtra,Vaduj APMC,Potato,2026-05-05,Local,2.5,1300.0,1500.0,1400.0
Maharashtra,Vai APMC,Potato,2026-05-05,Local,1.7,1400.0,1700.0,1600.0
Maharashtra,Akola APMC,Potato,2026-05-06,Other,67.0,500.0,1200.0,800.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-06,Local,54.0,400.0,1500.0,950.0
Maharashtra,Bhusaval APMC,Potato,2026-05-06,Other,3.5,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-06,Other,69.0,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-06,Other,35.0,700.0,1000.0,850.0
Maharashtra,Dharashiv APMC,Potato,2026-05-06,Other,0.6,600.0,600.0,600.0
Maharashtra,HINGNA - APMC,Potato,2026-05-06,Local,1.6,1000.0,1500.0,1250.0
Maharashtra,Jalgaon APMC,Potato,2026-05-06,Other,40.0,700.0,1000.0,850.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-06,Other,2.8,200.0,1400.0,800.0
Maharashtra,Kalyan APMC,Potato,2026-05-06,Other,0.3,600.0,900.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-05-06,Local,0.7,1510.0,2010.0,1760.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-06,Other,130.0,800.0,1300.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-05-06,Other,0.4,300.0,800.0,555.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-06,Other,1115.9,900.0,1300.0,1100.0
Maharashtra,Nagpur APMC,Potato,2026-05-06,Local,350.0,800.0,1000.0,950.0
Maharashtra,Nasik APMC,Potato,2026-05-06,Other,157.0,700.0,1350.0,900.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-06,Other,5.3,1400.0,1600.0,1500.0
Maharashtra,Rahuri APMC,Potato,2026-05-06,Other,0.4,1300.0,1300.0,1300.0
Maharashtra,Ramtek APMC,Potato,2026-05-06,Local,0.7,1000.0,1300.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-06,Local,65.4,1000.0,1250.0,1100.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-06,Local,124.0,700.0,1500.0,1100.0
Maharashtra,Satara APMC,Potato,2026-05-06,Other,36.3,1000.0,1300.0,1150.0
Maharashtra,Shrirampur APMC,Potato,2026-05-06,Other,13.0,1000.0,1200.0,1100.0
Maharashtra,Vaduj APMC,Potato,2026-05-06,Local,2.0,1000.0,1200.0,1100.0
Maharashtra,Akluj APMC,Potato,2026-05-07,Local,11.0,1000.0,1400.0,1300.0
Maharashtra,Akola APMC,Potato,2026-05-07,Other,139.0,500.0,1200.0,800.0
Maharashtra,Bhusaval APMC,Potato,2026-05-07,Other,3.7,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-07,Other,51.0,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-07,Other,112.0,500.0,1100.0,800.0
Maharashtra,Dharashiv APMC,Potato,2026-05-07,Other,2.0,600.0,700.0,650.0
Maharashtra,HINGNA - APMC,Potato,2026-05-07,Local,1.2,1000.0,1400.0,1200.0
Maharashtra,Jalgaon APMC,Potato,2026-05-07,Other,20.0,800.0,1000.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-07,Other,1.6,700.0,1400.0,1000.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-05-07,Local,3.6,400.0,1700.0,1400.0
Maharashtra,Kalyan APMC,Potato,2026-05-07,Other,0.3,600.0,800.0,700.0
Maharashtra,Kamthi APMC,Potato,2026-05-07,Local,3.6,1520.0,2020.0,1770.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-07,Other,110.0,800.0,1200.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-05-07,Other,0.8,250.0,900.0,580.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-07,Other,784.9,800.0,1300.0,1050.0
Maharashtra,Nagpur APMC,Potato,2026-05-07,Local,350.0,1000.0,1200.0,1150.0
Maharashtra,Nasik APMC,Potato,2026-05-07,Other,179.5,650.0,1300.0,850.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-05-07,Local,0.8,700.0,1100.0,900.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-07,Other,6.4,1400.0,1800.0,1600.0
Maharashtra,Rahata APMC,Potato,2026-05-07,Other,52.0,1000.0,1150.0,1075.0
Maharashtra,Rahuri APMC,Potato,2026-05-07,Other,9.3,500.0,1500.0,1000.0
Maharashtra,Ramtek APMC,Potato,2026-05-07,Local,1.7,1000.0,1500.0,1300.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-07,Local,72.2,700.0,1250.0,900.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-07,Local,65.0,700.0,1400.0,1050.0
Maharashtra,Satara APMC,Potato,2026-05-07,Other,7.2,1000.0,1300.0,1100.0
Maharashtra,Shrirampur APMC,Potato,2026-05-07,Other,8.0,1000.0,1500.0,1250.0
Maharashtra,Vaduj APMC,Potato,2026-05-07,Local,2.5,1000.0,1200.0,1100.0
Maharashtra,Vai APMC,Potato,2026-05-07,Local,2.0,1200.0,1600.0,1500.0
Maharashtra,Vita APMC,Potato,2026-05-07,Other,10.0,1500.0,1600.0,1500.0
Maharashtra,Akluj APMC,Potato,2026-05-08,Local,11.0,1200.0,1400.0,1300.0
Maharashtra,Akola APMC,Potato,2026-05-08,Other,125.0,600.0,1200.0,800.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-08,Local,56.8,500.0,1500.0,1000.0
Maharashtra,Bhusaval APMC,Potato,2026-05-08,Other,1.4,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-08,Other,37.0,1100.0,1300.0,1200.0
Maharashtra,HINGNA - APMC,Potato,2026-05-08,Local,0.8,1200.0,1200.0,1200.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-08,Other,1.0,1300.0,1400.0,1350.0
Maharashtra,Kalyan APMC,Potato,2026-05-08,Other,0.3,600.0,900.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-05-08,Local,3.6,1510.0,2010.0,1760.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-08,Other,115.0,800.0,1200.0,1000.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-08,Other,815.8,800.0,1300.0,1050.0
Maharashtra,Nasik APMC,Potato,2026-05-08,Other,131.6,700.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-05-08,Local,0.8,700.0,1200.0,950.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-08,Other,5.0,1400.0,1800.0,1500.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-08,Local,40.5,1000.0,1100.0,1050.0
Maharashtra,Rahata APMC,Potato,2026-05-08,Other,26.0,1000.0,1100.0,1050.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-08,Local,144.0,700.0,1200.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-08,Local,108.5,700.0,1500.0,1100.0
Maharashtra,Shrirampur APMC,Potato,2026-05-08,Other,12.0,1000.0,1500.0,1250.0
Maharashtra,Vai APMC,Potato,2026-05-08,Local,2.0,1200.0,1600.0,1500.0
Maharashtra,Akluj APMC,Potato,2026-05-09,Local,13.0,1000.0,1400.0,1100.0
Maharashtra,Akola APMC,Potato,2026-05-09,Other,104.0,500.0,1200.0,900.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-09,Local,57.9,400.0,1500.0,950.0
Maharashtra,Bhusaval APMC,Potato,2026-05-09,Other,7.5,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-09,Other,85.0,500.0,1000.0,750.0
Maharashtra,Dharashiv APMC,Potato,2026-05-09,Other,0.3,1000.0,1000.0,1000.0
Maharashtra,HINGNA - APMC,Potato,2026-05-09,Local,0.4,1000.0,1400.0,1200.0
Maharashtra,Jalgaon APMC,Potato,2026-05-09,Other,25.5,800.0,1000.0,800.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-09,Other,8.5,500.0,1400.0,950.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-09,Other,175.0,800.0,1300.0,1000.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-09,Other,1045.4,700.0,1200.0,950.0
Maharashtra,Nagpur APMC,Potato,2026-05-09,Local,385.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-09,Other,126.5,650.0,1300.0,900.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-09,Other,4.0,1400.0,1700.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-09,Local,60.2,900.0,1100.0,1000.0
Maharashtra,Rahata APMC,Potato,2026-05-09,Other,35.0,800.0,1200.0,1000.0
Maharashtra,Rahuri APMC,Potato,2026-05-09,Other,8.0,1200.0,1700.0,1450.0
Maharashtra,Ramtek APMC,Potato,2026-05-09,Local,1.0,1000.0,1500.0,1300.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-09,Local,75.5,1000.0,1250.0,1100.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-09,Local,38.0,700.0,1450.0,1075.0
Maharashtra,Satara APMC,Potato,2026-05-09,Other,44.6,1000.0,1300.0,1100.0
Maharashtra,Shrirampur APMC,Potato,2026-05-09,Other,3.5,800.0,1400.0,1100.0
Maharashtra,Ahilyanagar APMC,Potato,2026-05-10,Other,57.7,400.0,1600.0,1000.0
Maharashtra,Akluj APMC,Potato,2026-05-10,Other,11.5,1000.0,1450.0,1100.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-10,Local,57.0,400.0,1600.0,1000.0
Maharashtra,Bhusaval APMC,Potato,2026-05-10,Other,7.1,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-10,Other,59.0,700.0,1000.0,850.0
Maharashtra,Kalyan APMC,Potato,2026-05-10,Other,0.3,500.0,800.0,650.0
Maharashtra,Kamthi APMC,Potato,2026-05-10,Local,4.1,1520.0,2020.0,1770.0
Maharashtra,Manchar APMC,Potato,2026-05-10,Other,0.1,700.0,700.0,700.0
Maharashtra,Pune APMC,Potato,2026-05-10,Local,728.2,600.0,1500.0,1050.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-10,Other,3.5,1400.0,1800.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-10,Local,164.4,800.0,1100.0,950.0
Maharashtra,Rahata APMC,Potato,2026-05-10,Other,53.0,800.0,1200.0,1000.0
Maharashtra,Rahuri APMC,Potato,2026-05-10,Other,3.8,500.0,1700.0,1100.0
Maharashtra,Ramtek APMC,Potato,2026-05-10,Local,3.0,1000.0,1500.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-05-10,Other,12.0,1000.0,1500.0,1250.0
Maharashtra,Vai APMC,Potato,2026-05-10,Local,2.0,1400.0,1700.0,1600.0
Maharashtra,Ahilyanagar APMC,Potato,2026-05-11,Other,40.6,600.0,1600.0,1100.0
Maharashtra,Akluj APMC,Potato,2026-05-11,Local,14.0,1200.0,1300.0,1300.0
Maharashtra,Akola APMC,Potato,2026-05-11,Other,275.0,600.0,1200.0,900.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-11,Other,112.0,700.0,900.0,800.0
Maharashtra,HINGNA - APMC,Potato,2026-05-11,Local,2.0,800.0,1500.0,1200.0
Maharashtra,Jalgaon APMC,Potato,2026-05-11,Other,70.0,700.0,1000.0,850.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-11,Other,1.8,300.0,1400.0,800.0
Maharashtra,Manchar APMC,Potato,2026-05-11,Other,1.0,400.0,1000.0,720.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-11,Other,1044.5,700.0,1200.0,950.0
Maharashtra,Nagpur APMC,Potato,2026-05-11,Local,227.5,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-11,Other,156.9,700.0,1350.0,950.0
Maharashtra,Pune APMC,Potato,2026-05-11,Local,784.7,500.0,1500.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-11,Other,2.5,1400.0,1800.0,1500.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-11,Local,21.0,1000.0,1200.0,1100.0
Maharashtra,Rahuri APMC,Potato,2026-05-11,Other,3.0,700.0,1700.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-11,Local,129.0,750.0,1200.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-11,Local,146.0,700.0,1500.0,1100.0
Maharashtra,Satara APMC,Potato,2026-05-11,Other,41.3,1000.0,1300.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-05-11,Other,7.0,800.0,1200.0,1000.0
Maharashtra,Vaduj APMC,Potato,2026-05-11,Local,3.5,1400.0,1500.0,1450.0
Maharashtra,Akola APMC,Potato,2026-05-12,Other,28.0,500.0,1200.0,800.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-12,Local,54.9,400.0,1500.0,950.0
Maharashtra,Bhusaval APMC,Potato,2026-05-12,Other,4.0,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-12,Other,93.0,600.0,1000.0,800.0
Maharashtra,HINGNA - APMC,Potato,2026-05-12,Local,0.5,1200.0,1500.0,1350.0
Maharashtra,Jalgaon APMC,Potato,2026-05-12,Other,36.0,800.0,1000.0,900.0
Maharashtra,Kalyan APMC,Potato,2026-05-12,Other,0.3,800.0,1100.0,950.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-12,Other,100.0,800.0,1500.0,1200.0
Maharashtra,Manchar APMC,Potato,2026-05-12,Other,1.0,300.0,1000.0,620.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-12,Other,656.1,800.0,1300.0,1050.0
Maharashtra,Nagpur APMC,Potato,2026-05-12,Local,280.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-12,Other,184.1,650.0,1300.0,900.0
Maharashtra,Pune APMC,Potato,2026-05-12,Local,505.7,500.0,1450.0,975.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-12,Other,2.5,1200.0,1800.0,1500.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-12,Local,14.2,1000.0,1100.0,1050.0
Maharashtra,Rahata APMC,Potato,2026-05-12,Other,39.0,1000.0,1200.0,1100.0
Maharashtra,Rahuri APMC,Potato,2026-05-12,Other,5.5,1300.0,1700.0,1500.0
Maharashtra,Ramtek APMC,Potato,2026-05-12,Local,1.2,1000.0,1400.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-12,Local,67.4,900.0,1250.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-12,Local,60.0,700.0,1400.0,1050.0
Maharashtra,Satara APMC,Potato,2026-05-12,Other,12.0,1000.0,1300.0,1150.0
Maharashtra,Vaduj APMC,Potato,2026-05-12,Local,2.5,1400.0,1500.0,1450.0
Maharashtra,Vai APMC,Potato,2026-05-12,Local,2.2,1200.0,1500.0,1400.0
Maharashtra,Akluj APMC,Potato,2026-05-13,Local,11.0,1000.0,1400.0,1300.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-13,Local,51.9,400.0,1500.0,950.0
Maharashtra,Bhusaval APMC,Potato,2026-05-13,Other,10.6,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-13,Other,53.5,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-13,Other,77.0,700.0,1100.0,900.0
Maharashtra,HINGNA - APMC,Potato,2026-05-13,Local,0.2,1500.0,1500.0,1500.0
Maharashtra,Jalgaon APMC,Potato,2026-05-13,Other,48.0,800.0,1000.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-13,Other,1.5,500.0,1400.0,950.0
Maharashtra,Kalyan APMC,Potato,2026-05-13,Other,0.3,1100.0,1200.0,1150.0
Maharashtra,Kamthi APMC,Potato,2026-05-13,Local,2.6,1520.0,2020.0,1770.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-13,Other,110.0,800.0,1300.0,1000.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-13,Other,736.0,700.0,1200.0,950.0
Maharashtra,Nagpur APMC,Potato,2026-05-13,Local,735.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-13,Other,100.7,650.0,1300.0,900.0
Maharashtra,Pune APMC,Potato,2026-05-13,Local,420.8,500.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-05-13,Local,0.8,700.0,1200.0,950.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-13,Other,3.6,1200.0,1600.0,1500.0
Maharashtra,Rahata APMC,Potato,2026-05-13,Other,18.7,1000.0,1200.0,1100.0
Maharashtra,Ramtek APMC,Potato,2026-05-13,Local,0.7,1100.0,1300.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-13,Local,57.6,700.0,1200.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-13,Local,131.0,700.0,1500.0,1100.0
Maharashtra,Satara APMC,Potato,2026-05-13,Other,26.0,1000.0,1300.0,1150.0
Maharashtra,Shrirampur APMC,Potato,2026-05-13,Other,13.0,800.0,1200.0,1000.0
Maharashtra,Vaduj APMC,Potato,2026-05-13,Local,2.5,1400.0,1500.0,1450.0
Maharashtra,Vai APMC,Potato,2026-05-13,Local,3.0,1300.0,1600.0,1450.0
Maharashtra,Akluj APMC,Potato,2026-05-14,Local,12.0,1200.0,1400.0,1300.0
Maharashtra,Akola APMC,Potato,2026-05-14,Other,101.0,500.0,1100.0,800.0
Maharashtra,Bhusaval APMC,Potato,2026-05-14,Other,3.7,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-14,Other,47.0,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-05-14,Other,89.0,600.0,1200.0,900.0
Maharashtra,HINGNA - APMC,Potato,2026-05-14,Local,0.6,1500.0,1500.0,1500.0
Maharashtra,Jalana APMC,Potato,2026-05-14,Local,29.2,200.0,1300.0,700.0
Maharashtra,Jalgaon APMC,Potato,2026-05-14,Other,30.0,800.0,1000.0,900.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-05-14,Local,2.0,500.0,1800.0,1150.0
Maharashtra,Kalyan APMC,Potato,2026-05-14,Other,0.3,800.0,1200.0,1150.0
Maharashtra,Kamthi APMC,Potato,2026-05-14,Local,1.1,1520.0,2020.0,1770.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-14,Other,90.0,800.0,1400.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-05-14,Other,0.5,900.0,1000.0,955.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-14,Other,780.6,700.0,1200.0,950.0
Maharashtra,Nagpur APMC,Potato,2026-05-14,Local,420.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-05-14,Other,146.9,600.0,1250.0,950.0
Maharashtra,Pune APMC,Potato,2026-05-14,Local,663.2,500.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-05-14,Local,0.9,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-05-14,Other,3.7,1400.0,1800.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-05-14,Local,143.0,1000.0,1100.0,1050.0
Maharashtra,Rahata APMC,Potato,2026-05-14,Other,47.5,1000.0,1200.0,1100.0
Maharashtra,Rahuri APMC,Potato,2026-05-14,Other,7.6,500.0,1700.0,1100.0
Maharashtra,Ramtek APMC,Potato,2026-05-14,Local,2.5,1000.0,1400.0,1200.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-05-14,Local,146.4,700.0,1300.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-05-14,Local,54.0,700.0,1350.0,1025.0
Maharashtra,Shrirampur APMC,Potato,2026-05-14,Other,10.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-05-14,Local,2.5,1400.0,1500.0,1450.0
Maharashtra,Vai APMC,Potato,2026-05-14,Local,1.7,1200.0,1500.0,1350.0
Maharashtra,Vita APMC,Potato,2026-05-14,Other,10.0,1500.0,1600.0,1550.0
Maharashtra,Akluj APMC,Potato,2026-05-15,Local,13.0,1300.0,1400.0,1400.0
Maharashtra,Akola APMC,Potato,2026-05-15,Other,187.0,500.0,1100.0,800.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-05-15,Local,51.9,400.0,1400.0,900.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-05-15,Other,40.2,1100.0,1300.0,1200.0
Maharashtra,Jalgaon APMC,Potato,2026-05-15,Other,30.0,800.0,1000.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-05-15,Other,0.8,800.0,1600.0,1200.0
Maharashtra,Kalyan APMC,Potato,2026-05-15,Other,0.3,800.0,1000.0,900.0
Maharashtra,Kamthi APMC,Potato,2026-05-15,Local,3.8,1520.0,2020.0,1770.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-05-15,Other,100.0,800.0,1500.0,1200.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-05-15,Other,827.7,700.0,1200.0,950.0
Maharashtra,Nasik APMC,Potato,2026-05-15,Other,159.0,700.0,1350.0,900.0
Maharashtra,Pune APMC,Potato,2026-05-15,Local,340.6,500.0,1500.0,1000.0
